"id","state","compl_rpy_3yr_rt_2014","noncom_rpy_3yr_rt_2014","dep_rpy_3yr_rt_2014","ind_rpy_3yr_rt_2014","pell_rpy_3yr_rt_2014","nopell_rpy_3yr_rt_2014","female_rpy_3yr_rt_2014","male_rpy_3yr_rt_2014","firstgen_rpy_3yr_rt_2014","notfirstgen_rpy_3yr_rt_2014","compl_rpy_3yr_rt_2013","noncom_rpy_3yr_rt_2013","dep_rpy_3yr_rt_2013","ind_rpy_3yr_rt_2013","pell_rpy_3yr_rt_2013","nopell_rpy_3yr_rt_2013","female_rpy_3yr_rt_2013","male_rpy_3yr_rt_2013","firstgen_rpy_3yr_rt_2013","notfirstgen_rpy_3yr_rt_2013","compl_rpy_3yr_rt_2012","noncom_rpy_3yr_rt_2012","dep_rpy_3yr_rt_2012","ind_rpy_3yr_rt_2012","pell_rpy_3yr_rt_2012","nopell_rpy_3yr_rt_2012","female_rpy_3yr_rt_2012","male_rpy_3yr_rt_2012","firstgen_rpy_3yr_rt_2012","notfirstgen_rpy_3yr_rt_2012","compl_rpy_3yr_rt_2011","noncom_rpy_3yr_rt_2011","dep_rpy_3yr_rt_2011","ind_rpy_3yr_rt_2011","pell_rpy_3yr_rt_2011","nopell_rpy_3yr_rt_2011","female_rpy_3yr_rt_2011","male_rpy_3yr_rt_2011","firstgen_rpy_3yr_rt_2011","notfirstgen_rpy_3yr_rt_2011","compl_rpy_3yr_rt_2010","noncom_rpy_3yr_rt_2010","dep_rpy_3yr_rt_2010","ind_rpy_3yr_rt_2010","pell_rpy_3yr_rt_2010","nopell_rpy_3yr_rt_2010","female_rpy_3yr_rt_2010","male_rpy_3yr_rt_2010","firstgen_rpy_3yr_rt_2010","notfirstgen_rpy_3yr_rt_2010","compl_rpy_3yr_rt_2009","noncom_rpy_3yr_rt_2009","dep_rpy_3yr_rt_2009","ind_rpy_3yr_rt_2009","pell_rpy_3yr_rt_2009","nopell_rpy_3yr_rt_2009","female_rpy_3yr_rt_2009","male_rpy_3yr_rt_2009","firstgen_rpy_3yr_rt_2009","notfirstgen_rpy_3yr_rt_2009","compl_rpy_3yr_rt_2008","noncom_rpy_3yr_rt_2008","dep_rpy_3yr_rt_2008","ind_rpy_3yr_rt_2008","pell_rpy_3yr_rt_2008","nopell_rpy_3yr_rt_2008","female_rpy_3yr_rt_2008","male_rpy_3yr_rt_2008","firstgen_rpy_3yr_rt_2008","notfirstgen_rpy_3yr_rt_2008","compl_rpy_3yr_rt_2007","noncom_rpy_3yr_rt_2007","dep_rpy_3yr_rt_2007","ind_rpy_3yr_rt_2007","pell_rpy_3yr_rt_2007","nopell_rpy_3yr_rt_2007","female_rpy_3yr_rt_2007","male_rpy_3yr_rt_2007","firstgen_rpy_3yr_rt_2007","notfirstgen_rpy_3yr_rt_2007","compl_rpy_3yr_rt_2006","noncom_rpy_3yr_rt_2006","dep_rpy_3yr_rt_2006","ind_rpy_3yr_rt_2006","pell_rpy_3yr_rt_2006","nopell_rpy_3yr_rt_2006","female_rpy_3yr_rt_2006","male_rpy_3yr_rt_2006","firstgen_rpy_3yr_rt_2006","notfirstgen_rpy_3yr_rt_2006","rpy3yrrt_2014","loincrpy3yrrt_2014","mdincrpy3yrrt_2014","hiincrpy3yrrt_2014","rpy3yrrt_2013","loincrpy3yrrt_2013","mdincrpy3yrrt_2013","hiincrpy3yrrt_2013","rpy3yrrt_2012","loincrpy3yrrt_2012","mdincrpy3yrrt_2012","hiincrpy3yrrt_2012","rpy3yrrt_2011","loincrpy3yrrt_2011","mdincrpy3yrrt_2011","hiincrpy3yrrt_2011","rpy3yrrt_2010","loincrpy3yrrt_2010","mdincrpy3yrrt_2010","hiincrpy3yrrt_2010","rpy3yrrt_2009","loincrpy3yrrt_2009","mdincrpy3yrrt_2009","hiincrpy3yrrt_2009","rpy3yrrt_2008","loincrpy3yrrt_2008","mdincrpy3yrrt_2008","hiincrpy3yrrt_2008","rpy3yrrt_2007","loincrpy3yrrt_2007","mdincrpy3yrrt_2007","hiincrpy3yrrt_2007","rpy3yrrt_2006","loincrpy3yrrt_2006","mdincrpy3yrrt_2006","hiincrpy3yrrt_2006","debtmdn_2014","graddebtmdn_2014","wdrawdebtmdn_2014","loincdebtmdn_2014","mdincdebtmdn_2014","hiincdebtmdn_2014","depdebtmdn_2014","inddebtmdn_2014","pelldebtmdn_2014","nopelldebtmdn_2014","femaledebtmdn_2014","firstgendebtmdn_2014","notfirstgendebtmdn_2014","graddebtmdn10yr_2014","debtmdn_2013","graddebtmdn_2013","wdrawdebtmdn_2013","loincdebtmdn_2013","mdincdebtmdn_2013","hiincdebtmdn_2013","depdebtmdn_2013","inddebtmdn_2013","pelldebtmdn_2013","nopelldebtmdn_2013","femaledebtmdn_2013","firstgendebtmdn_2013","notfirstgendebtmdn_2013","graddebtmdn10yr_2013","debtmdn_2012","graddebtmdn_2012","wdrawdebtmdn_2012","loincdebtmdn_2012","mdincdebtmdn_2012","hiincdebtmdn_2012","depdebtmdn_2012","inddebtmdn_2012","pelldebtmdn_2012","nopelldebtmdn_2012","femaledebtmdn_2012","firstgendebtmdn_2012","notfirstgendebtmdn_2012","graddebtmdn10yr_2012","debtmdn_2011","graddebtmdn_2011","wdrawdebtmdn_2011","loincdebtmdn_2011","mdincdebtmdn_2011","hiincdebtmdn_2011","depdebtmdn_2011","inddebtmdn_2011","pelldebtmdn_2011","nopelldebtmdn_2011","femaledebtmdn_2011","firstgendebtmdn_2011","notfirstgendebtmdn_2011","graddebtmdn10yr_2011","debtmdn_2010","graddebtmdn_2010","wdrawdebtmdn_2010","loincdebtmdn_2010","mdincdebtmdn_2010","hiincdebtmdn_2010","depdebtmdn_2010","inddebtmdn_2010","pelldebtmdn_2010","nopelldebtmdn_2010","femaledebtmdn_2010","firstgendebtmdn_2010","notfirstgendebtmdn_2010","graddebtmdn10yr_2010","debtmdn_2009","graddebtmdn_2009","wdrawdebtmdn_2009","loincdebtmdn_2009","mdincdebtmdn_2009","hiincdebtmdn_2009","depdebtmdn_2009","inddebtmdn_2009","pelldebtmdn_2009","nopelldebtmdn_2009","femaledebtmdn_2009","firstgendebtmdn_2009","notfirstgendebtmdn_2009","graddebtmdn10yr_2009","debtmdn_2008","graddebtmdn_2008","wdrawdebtmdn_2008","loincdebtmdn_2008","mdincdebtmdn_2008","hiincdebtmdn_2008","depdebtmdn_2008","inddebtmdn_2008","pelldebtmdn_2008","nopelldebtmdn_2008","femaledebtmdn_2008","firstgendebtmdn_2008","notfirstgendebtmdn_2008","graddebtmdn10yr_2008","debtmdn_2007","graddebtmdn_2007","wdrawdebtmdn_2007","loincdebtmdn_2007","mdincdebtmdn_2007","hiincdebtmdn_2007","depdebtmdn_2007","inddebtmdn_2007","pelldebtmdn_2007","nopelldebtmdn_2007","femaledebtmdn_2007","firstgendebtmdn_2007","notfirstgendebtmdn_2007","graddebtmdn10yr_2007","debtmdn_2006","graddebtmdn_2006","wdrawdebtmdn_2006","loincdebtmdn_2006","mdincdebtmdn_2006","hiincdebtmdn_2006","depdebtmdn_2006","inddebtmdn_2006","pelldebtmdn_2006","nopelldebtmdn_2006","femaledebtmdn_2006","firstgendebtmdn_2006","notfirstgendebtmdn_2006","graddebtmdn10yr_2006","mdearnp10_2014","mdearnp6_2014","mdearnp8_2014","mnearndepp10_2014","mnearnindepp10_2014","mnearnfemalep10_2014","mnearnmalep10_2014","mdearnp10_2013","mdearnp6_2013","mdearnp8_2013","mnearndepp10_2013","mnearnindepp10_2013","mnearnfemalep10_2013","mnearnmalep10_2013","mdearnp10_2012","mdearnp6_2012","mdearnp8_2012","mnearndepp10_2012","mnearnindepp10_2012","mnearnfemalep10_2012","mnearnmalep10_2012","mdearnp10_2011","mdearnp6_2011","mdearnp8_2011","mnearndepp10_2011","mnearnindepp10_2011","mnearnfemalep10_2011","mnearnmalep10_2011","mdearnp10_2010","mdearnp6_2010","mdearnp8_2010","mnearndepp10_2010","mnearnindepp10_2010","mnearnfemalep10_2010","mnearnmalep10_2010","mdearnp10_2009","mdearnp6_2009","mdearnp8_2009","mnearndepp10_2009","mnearnindepp10_2009","mnearnfemalep10_2009","mnearnmalep10_2009","mdearnp10_2008","mdearnp6_2008","mdearnp8_2008","mnearndepp10_2008","mnearnindepp10_2008","mnearnfemalep10_2008","mnearnmalep10_2008","mdearnp10_2007","mdearnp6_2007","mdearnp8_2007","mnearndepp10_2007","mnearnindepp10_2007","mnearnfemalep10_2007","mnearnmalep10_2007","mdearnp10_2006","mdearnp6_2006","mdearnp8_2006","mnearndepp10_2006","mnearnindepp10_2006","mnearnfemalep10_2006","mnearnmalep10_2006","gt25kp10_2014","gt25kp9_2014","gt25kp7_2014","gt25kp10_2013","gt25kp9_2013","gt25kp7_2013","gt25kp10_2012","gt25kp9_2012","gt25kp7_2012","gt25kp10_2011","gt25kp9_2011","gt25kp7_2011","gt25kp10_2010","gt25kp9_2010","gt25kp7_2010","gt25kp10_2009","gt25kp9_2009","gt25kp7_2009","gt25kp10_2008","gt25kp9_2008","gt25kp7_2008","gt25kp10_2007","gt25kp9_2007","gt25kp7_2007","gt25kp10_2006","gt25kp9_2006","gt25kp7_2006"
"1","AK",0.635308303428571,0.4323820716,0.599193587428571,0.448405424042857,0.4328555327,0.651175641714286,0.488733818485714,0.518181496442857,0.504869892971429,0.508318562114286,0.635308303428571,0.4323820716,0.599193587428571,0.448405424042857,0.4328555327,0.651175641714286,0.488733818485714,0.518181496442857,0.504869892971429,0.508318562114286,0.635308303428571,0.4323820716,0.599193587428571,0.448405424042857,0.4328555327,0.651175641714286,0.488733818485714,0.518181496442857,0.504869892971429,0.508318562114286,0.635308303428571,0.4323820716,0.599193587428571,0.448405424042857,0.4328555327,0.651175641714286,0.488733818485714,0.518181496442857,0.504869892971429,0.508318562114286,0.635308303428571,0.4323820716,0.599193587428571,0.448405424042857,0.4328555327,0.651175641714286,0.488733818485714,0.518181496442857,0.504869892971429,0.508318562114286,0.635308303428571,0.4323820716,0.599193587428571,0.448405424042857,0.4328555327,0.651175641714286,0.488733818485714,0.518181496442857,0.504869892971429,0.508318562114286,0.635308303428571,0.4323820716,0.599193587428571,0.448405424042857,0.4328555327,0.651175641714286,0.488733818485714,0.518181496442857,0.504869892971429,0.508318562114286,0.635308303428571,0.4323820716,0.599193587428571,0.448405424042857,0.4328555327,0.651175641714286,0.488733818485714,0.518181496442857,0.504869892971429,0.508318562114286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507072505185714,0.407807194157143,0.567690274366667,0.6157804095,0.507072505185714,0.407807194157143,0.567690274366667,0.6157804095,0.507072505185714,0.407807194157143,0.567690274366667,0.6157804095,0.507072505185714,0.407807194157143,0.567690274366667,0.6157804095,0.507072505185714,0.407807194157143,0.567690274366667,0.6157804095,0.507072505185714,0.407807194157143,0.567690274366667,0.6157804095,0.507072505185714,0.407807194157143,0.567690274366667,0.6157804095,0.507072505185714,0.407807194157143,0.567690274366667,0.6157804095,NA,NA,NA,NA,9758.8125,16966.4166666667,8014.92857142857,11318.4285714286,11437.1666666667,9753.08333333333,8433.375,11467.75,11821.2142857143,8630.28571428571,9837.4375,10582.0714285714,10139.7857142857,174.124814198563,9758.8125,16966.4166666667,8014.92857142857,11318.4285714286,11437.1666666667,9753.08333333333,8433.375,11467.75,11821.2142857143,8630.28571428571,9837.4375,10582.0714285714,10139.7857142857,174.124814198563,9758.8125,16966.4166666667,8014.92857142857,11318.4285714286,11437.1666666667,9753.08333333333,8433.375,11467.75,11821.2142857143,8630.28571428571,9837.4375,10582.0714285714,10139.7857142857,174.124814198563,9758.8125,16966.4166666667,8014.92857142857,11318.4285714286,11437.1666666667,9753.08333333333,8433.375,11467.75,11821.2142857143,8630.28571428571,9837.4375,10582.0714285714,10139.7857142857,174.124814198563,9758.8125,16966.4166666667,8014.92857142857,11318.4285714286,11437.1666666667,9753.08333333333,8433.375,11467.75,11821.2142857143,8630.28571428571,9837.4375,10582.0714285714,10139.7857142857,174.124814198563,9758.8125,16966.4166666667,8014.92857142857,11318.4285714286,11437.1666666667,9753.08333333333,8433.375,11467.75,11821.2142857143,8630.28571428571,9837.4375,10582.0714285714,10139.7857142857,174.124814198563,9758.8125,16966.4166666667,8014.92857142857,11318.4285714286,11437.1666666667,9753.08333333333,8433.375,11467.75,11821.2142857143,8630.28571428571,9837.4375,10582.0714285714,10139.7857142857,174.124814198563,9758.8125,16966.4166666667,8014.92857142857,11318.4285714286,11437.1666666667,9753.08333333333,8433.375,11467.75,11821.2142857143,8630.28571428571,9837.4375,10582.0714285714,10139.7857142857,174.124814198563,5388.5,8901.16666666667,4344.08333333333,6019.35714285714,5068.25,4738.66666666667,3702.35714285714,6914,5950.14285714286,4787.85714285714,5694.71428571429,5049.14285714286,5504.92857142857,91.3518760286512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657235562801357,0.61164198177201
"2","AL",0.478454570068254,0.278100619290476,0.400043122670968,0.285952928945161,0.296965145980952,0.51488482198254,0.3239814963,0.355866134808197,0.327516381759091,0.356204630172727,0.478454570068254,0.278100619290476,0.400043122670968,0.285952928945161,0.296965145980952,0.51488482198254,0.3239814963,0.355866134808197,0.327516381759091,0.356204630172727,0.478454570068254,0.278100619290476,0.400043122670968,0.285952928945161,0.296965145980952,0.51488482198254,0.3239814963,0.355866134808197,0.327516381759091,0.356204630172727,0.478454570068254,0.278100619290476,0.400043122670968,0.285952928945161,0.296965145980952,0.51488482198254,0.3239814963,0.355866134808197,0.327516381759091,0.356204630172727,0.478454570068254,0.278100619290476,0.400043122670968,0.285952928945161,0.296965145980952,0.51488482198254,0.3239814963,0.355866134808197,0.327516381759091,0.356204630172727,0.478454570068254,0.278100619290476,0.400043122670968,0.285952928945161,0.296965145980952,0.51488482198254,0.3239814963,0.355866134808197,0.327516381759091,0.356204630172727,0.478454570068254,0.278100619290476,0.400043122670968,0.285952928945161,0.296965145980952,0.51488482198254,0.3239814963,0.355866134808197,0.327516381759091,0.356204630172727,0.478454570068254,0.278100619290476,0.400043122670968,0.285952928945161,0.296965145980952,0.51488482198254,0.3239814963,0.355866134808197,0.327516381759091,0.356204630172727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341455696147059,0.271475620701493,0.411698102401786,0.558217918755357,0.341455696147059,0.271475620701493,0.411698102401786,0.558217918755357,0.341455696147059,0.271475620701493,0.411698102401786,0.558217918755357,0.341455696147059,0.271475620701493,0.411698102401786,0.558217918755357,0.341455696147059,0.271475620701493,0.411698102401786,0.558217918755357,0.341455696147059,0.271475620701493,0.411698102401786,0.558217918755357,0.341455696147059,0.271475620701493,0.411698102401786,0.558217918755357,0.341455696147059,0.271475620701493,0.411698102401786,0.558217918755357,NA,NA,NA,NA,11753.4305555556,19981.5285714286,8286.07971014493,11720.3623188406,13592.2822580645,12631.7258064516,10601.1911764706,13026.0367647059,12776.7573529412,10589.7573529412,12738.5396825397,12368.2887323944,11660.2605633803,205.068637547898,11753.4305555556,19981.5285714286,8286.07971014493,11720.3623188406,13592.2822580645,12631.7258064516,10601.1911764706,13026.0367647059,12776.7573529412,10589.7573529412,12738.5396825397,12368.2887323944,11660.2605633803,205.068637547898,11753.4305555556,19981.5285714286,8286.07971014493,11720.3623188406,13592.2822580645,12631.7258064516,10601.1911764706,13026.0367647059,12776.7573529412,10589.7573529412,12738.5396825397,12368.2887323944,11660.2605633803,205.068637547898,11753.4305555556,19981.5285714286,8286.07971014493,11720.3623188406,13592.2822580645,12631.7258064516,10601.1911764706,13026.0367647059,12776.7573529412,10589.7573529412,12738.5396825397,12368.2887323944,11660.2605633803,205.068637547898,11753.4305555556,19981.5285714286,8286.07971014493,11720.3623188406,13592.2822580645,12631.7258064516,10601.1911764706,13026.0367647059,12776.7573529412,10589.7573529412,12738.5396825397,12368.2887323944,11660.2605633803,205.068637547898,11753.4305555556,19981.5285714286,8286.07971014493,11720.3623188406,13592.2822580645,12631.7258064516,10601.1911764706,13026.0367647059,12776.7573529412,10589.7573529412,12738.5396825397,12368.2887323944,11660.2605633803,205.068637547898,11753.4305555556,19981.5285714286,8286.07971014493,11720.3623188406,13592.2822580645,12631.7258064516,10601.1911764706,13026.0367647059,12776.7573529412,10589.7573529412,12738.5396825397,12368.2887323944,11660.2605633803,205.068637547898,11753.4305555556,19981.5285714286,8286.07971014493,11720.3623188406,13592.2822580645,12631.7258064516,10601.1911764706,13026.0367647059,12776.7573529412,10589.7573529412,12738.5396825397,12368.2887323944,11660.2605633803,205.068637547898,6300.63725490196,12387.6739130435,4188.28260869565,6308.96,6801.96666666667,6189.88888888889,5766.63829787234,7231.64893617021,6619.34,5815.12,6680.91304347826,6399.05,6259.96,127.133587535833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611052697704679,0.571919244143266
"3","AR",0.523138772309804,0.305449771694118,0.42527540206,0.308533974087273,0.327671222244231,0.563493079563462,0.376470187847059,0.387360256960784,0.354700533564407,0.379812185830508,0.523138772309804,0.305449771694118,0.42527540206,0.308533974087273,0.327671222244231,0.563493079563462,0.376470187847059,0.387360256960784,0.354700533564407,0.379812185830508,0.523138772309804,0.305449771694118,0.42527540206,0.308533974087273,0.327671222244231,0.563493079563462,0.376470187847059,0.387360256960784,0.354700533564407,0.379812185830508,0.523138772309804,0.305449771694118,0.42527540206,0.308533974087273,0.327671222244231,0.563493079563462,0.376470187847059,0.387360256960784,0.354700533564407,0.379812185830508,0.523138772309804,0.305449771694118,0.42527540206,0.308533974087273,0.327671222244231,0.563493079563462,0.376470187847059,0.387360256960784,0.354700533564407,0.379812185830508,0.523138772309804,0.305449771694118,0.42527540206,0.308533974087273,0.327671222244231,0.563493079563462,0.376470187847059,0.387360256960784,0.354700533564407,0.379812185830508,0.523138772309804,0.305449771694118,0.42527540206,0.308533974087273,0.327671222244231,0.563493079563462,0.376470187847059,0.387360256960784,0.354700533564407,0.379812185830508,0.523138772309804,0.305449771694118,0.42527540206,0.308533974087273,0.327671222244231,0.563493079563462,0.376470187847059,0.387360256960784,0.354700533564407,0.379812185830508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359064437456522,0.295133703567692,0.470380489593182,0.593056155125,0.359064437456522,0.295133703567692,0.470380489593182,0.593056155125,0.359064437456522,0.295133703567692,0.470380489593182,0.593056155125,0.359064437456522,0.295133703567692,0.470380489593182,0.593056155125,0.359064437456522,0.295133703567692,0.470380489593182,0.593056155125,0.359064437456522,0.295133703567692,0.470380489593182,0.593056155125,0.359064437456522,0.295133703567692,0.470380489593182,0.593056155125,0.359064437456522,0.295133703567692,0.470380489593182,0.593056155125,NA,NA,NA,NA,9314.32467532467,15250.847826087,6378.77205882353,9490.0546875,10975.17,9505.08,7962.3253968254,10810.8015873016,10538.2090909091,8753.88181818182,10285.6810344828,9710.21428571429,9264.18571428571,156.518084888557,9314.32467532467,15250.847826087,6378.77205882353,9490.0546875,10975.17,9505.08,7962.3253968254,10810.8015873016,10538.2090909091,8753.88181818182,10285.6810344828,9710.21428571429,9264.18571428571,156.518084888557,9314.32467532467,15250.847826087,6378.77205882353,9490.0546875,10975.17,9505.08,7962.3253968254,10810.8015873016,10538.2090909091,8753.88181818182,10285.6810344828,9710.21428571429,9264.18571428571,156.518084888557,9314.32467532467,15250.847826087,6378.77205882353,9490.0546875,10975.17,9505.08,7962.3253968254,10810.8015873016,10538.2090909091,8753.88181818182,10285.6810344828,9710.21428571429,9264.18571428571,156.518084888557,9314.32467532467,15250.847826087,6378.77205882353,9490.0546875,10975.17,9505.08,7962.3253968254,10810.8015873016,10538.2090909091,8753.88181818182,10285.6810344828,9710.21428571429,9264.18571428571,156.518084888557,9314.32467532467,15250.847826087,6378.77205882353,9490.0546875,10975.17,9505.08,7962.3253968254,10810.8015873016,10538.2090909091,8753.88181818182,10285.6810344828,9710.21428571429,9264.18571428571,156.518084888557,9314.32467532467,15250.847826087,6378.77205882353,9490.0546875,10975.17,9505.08,7962.3253968254,10810.8015873016,10538.2090909091,8753.88181818182,10285.6810344828,9710.21428571429,9264.18571428571,156.518084888557,9314.32467532467,15250.847826087,6378.77205882353,9490.0546875,10975.17,9505.08,7962.3253968254,10810.8015873016,10538.2090909091,8753.88181818182,10285.6810344828,9710.21428571429,9264.18571428571,156.518084888557,5318.64035087719,9820.95283018868,3561.48936170213,5766.26666666667,6372.92647058824,5786.07352941176,4475.75555555556,6375.17777777778,5914.92222222222,5112.47777777778,5844.5652173913,5619.18,5484.06,100.7915590196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557456247914916,0.507290774735349
"4","AZ",0.433264429991489,0.248064362097872,0.398603259913725,0.289854412970588,0.280197576243,0.517630430882,0.325051418878022,0.321609428510989,0.312800890695283,0.346945554278302,0.433264429991489,0.248064362097872,0.398603259913725,0.289854412970588,0.280197576243,0.517630430882,0.325051418878022,0.321609428510989,0.312800890695283,0.346945554278302,0.433264429991489,0.248064362097872,0.398603259913725,0.289854412970588,0.280197576243,0.517630430882,0.325051418878022,0.321609428510989,0.312800890695283,0.346945554278302,0.433264429991489,0.248064362097872,0.398603259913725,0.289854412970588,0.280197576243,0.517630430882,0.325051418878022,0.321609428510989,0.312800890695283,0.346945554278302,0.433264429991489,0.248064362097872,0.398603259913725,0.289854412970588,0.280197576243,0.517630430882,0.325051418878022,0.321609428510989,0.312800890695283,0.346945554278302,0.433264429991489,0.248064362097872,0.398603259913725,0.289854412970588,0.280197576243,0.517630430882,0.325051418878022,0.321609428510989,0.312800890695283,0.346945554278302,0.433264429991489,0.248064362097872,0.398603259913725,0.289854412970588,0.280197576243,0.517630430882,0.325051418878022,0.321609428510989,0.312800890695283,0.346945554278302,0.433264429991489,0.248064362097872,0.398603259913725,0.289854412970588,0.280197576243,0.517630430882,0.325051418878022,0.321609428510989,0.312800890695283,0.346945554278302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334788187555263,0.270377600911215,0.403333515176289,0.546861654248958,0.334788187555263,0.270377600911215,0.403333515176289,0.546861654248958,0.334788187555263,0.270377600911215,0.403333515176289,0.546861654248958,0.334788187555263,0.270377600911215,0.403333515176289,0.546861654248958,0.334788187555263,0.270377600911215,0.403333515176289,0.546861654248958,0.334788187555263,0.270377600911215,0.403333515176289,0.546861654248958,0.334788187555263,0.270377600911215,0.403333515176289,0.546861654248958,0.334788187555263,0.270377600911215,0.403333515176289,0.546861654248958,NA,NA,NA,NA,10047.0924369748,14606.4608695652,6429.74545454545,9942.5347826087,11238.0147058824,10624.2598039216,9341.33333333333,11083.9774774775,10763.0601851852,9564.53703703704,10808.0735294118,10084.7991452991,10138.5598290598,149.904799285547,10047.0924369748,14606.4608695652,6429.74545454545,9942.5347826087,11238.0147058824,10624.2598039216,9341.33333333333,11083.9774774775,10763.0601851852,9564.53703703704,10808.0735294118,10084.7991452991,10138.5598290598,149.904799285547,10047.0924369748,14606.4608695652,6429.74545454545,9942.5347826087,11238.0147058824,10624.2598039216,9341.33333333333,11083.9774774775,10763.0601851852,9564.53703703704,10808.0735294118,10084.7991452991,10138.5598290598,149.904799285547,10047.0924369748,14606.4608695652,6429.74545454545,9942.5347826087,11238.0147058824,10624.2598039216,9341.33333333333,11083.9774774775,10763.0601851852,9564.53703703704,10808.0735294118,10084.7991452991,10138.5598290598,149.904799285547,10047.0924369748,14606.4608695652,6429.74545454545,9942.5347826087,11238.0147058824,10624.2598039216,9341.33333333333,11083.9774774775,10763.0601851852,9564.53703703704,10808.0735294118,10084.7991452991,10138.5598290598,149.904799285547,10047.0924369748,14606.4608695652,6429.74545454545,9942.5347826087,11238.0147058824,10624.2598039216,9341.33333333333,11083.9774774775,10763.0601851852,9564.53703703704,10808.0735294118,10084.7991452991,10138.5598290598,149.904799285547,10047.0924369748,14606.4608695652,6429.74545454545,9942.5347826087,11238.0147058824,10624.2598039216,9341.33333333333,11083.9774774775,10763.0601851852,9564.53703703704,10808.0735294118,10084.7991452991,10138.5598290598,149.904799285547,10047.0924369748,14606.4608695652,6429.74545454545,9942.5347826087,11238.0147058824,10624.2598039216,9341.33333333333,11083.9774774775,10763.0601851852,9564.53703703704,10808.0735294118,10084.7991452991,10138.5598290598,149.904799285547,5832.53164556962,9224.48611111111,4168.02083333333,6375.11333333333,5573.02380952381,4960.30158730159,4561.06666666667,7075.76666666667,6572.78082191781,5213.73287671233,6259.265625,6021.20394736842,5864.09210526316,94.6700745202207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616344767074059,0.594553596973415
